Transaction ID,Date,Product Name,Category,Quantity Sold,Price,Customer Age,Customer Gender,Location,Season
T1186,2024-12-09,Orange Juice,Beverages,4,7.27,28,Female,"Houston, TX",Winter
T1187,2024-11-09,Ground Beef,Meat,9,17.45,70,Male,"San Diego, CA",Fall
T1188,2024-06-26,Pork Chops,Meat,1,19.68,26,Female,"Chicago, IL",Summer
T1189,2024-10-09,Pork Chops,Meat,1,1.38,20,Female,"San Diego, CA",Fall
T1190,2024-09-24,Pork Chops,Meat,2,13.99,26,Female,"Houston, TX",Fall
T1191,2024-05-16,Ice Cream,Frozen,2,10.56,22,Male,"Los Angeles, CA",Spring
T1192,2024-01-27,Pork Chops,Meat,7,13.48,20,Male,"New York, NY",Winter
T1193,2024-12-24,Bananas,Produce,8,7.26,41,Male,"San Diego, CA",Winter
T1194,2024-10-24,Croissant,Bakery,2,3.9,19,Male,"Philadelphia, PA",Fall
T1195,2024-03-12,Orange Juice,Beverages,2,3.59,49,Male,"Phoenix, AZ",Spring
T1196,2024-08-09,Whole Wheat Bread,Bakery,3,6.68,43,Male,"New York, NY",Summer
T1197,2024-11-07,Yogurt,Dairy,3,7.27,43,Male,"Chicago, IL",Fall
T1198,2024-05-07,Apples,Produce,3,1.05,33,Male,"New York, NY",Spring
T1199,2024-04-04,Apples,Produce,5,7.28,38,Male,"San Jose, CA",Spring
T1200,2024-12-28,Ground Beef,Meat,9,14.05,25,Male,"San Diego, CA",Winter
T1201,2024-11-10,Whole Wheat Bread,Bakery,10,1.21,45,Female,"Dallas, TX",Fall
T1202,2024-11-19,Pumpkin Pie,Bakery,5,3.19,47,Male,"Chicago, IL",Fall
T1203,2024-03-28,Pumpkin Pie,Bakery,10,13.41,70,Male,"New York, NY",Spring
T1204,2024-12-06,Apples,Produce,4,4.85,58,Male,"Dallas, TX",Winter
T1205,2024-12-10,Soda,Beverages,1,18.34,65,Male,"Chicago, IL",Winter
T1206,2024-03-13,Chicken Breast,Meat,10,8.6,60,Male,"San Jose, CA",Spring
T1207,2024-04-08,Apples,Produce,9,18.49,41,Female,"San Diego, CA",Spring
T1208,2024-10-03,Yogurt,Dairy,5,3.1,61,Female,"Phoenix, AZ",Fall
T1209,2024-11-04,Carrots,Produce,10,8.18,29,Male,"Chicago, IL",Fall
T1210,2024-11-01,Orange Juice,Beverages,6,9.67,64,Female,"Phoenix, AZ",Fall
T1211,2024-03-25,Carrots,Produce,1,14.34,52,Female,"Houston, TX",Spring
T1212,2024-12-15,Yogurt,Dairy,1,16.46,46,Male,"Dallas, TX",Winter
T1213,2024-04-18,Chicken Breast,Meat,6,17.51,28,Female,"San Diego, CA",Spring
T1214,2024-09-07,Pumpkin Pie,Bakery,2,9.56,46,Male,"San Antonio, TX",Fall
T1215,2024-06-13,Frozen Pizza,Frozen,3,8.11,42,Female,"San Jose, CA",Summer
T1216,2024-01-18,Yogurt,Dairy,5,18.02,56,Male,"San Antonio, TX",Winter
T1217,2024-07-18,Coffee,Beverages,3,19.6,43,Male,"Los Angeles, CA",Summer
T1218,2024-02-15,Whole Milk,Dairy,4,19.12,59,Female,"Houston, TX",Winter
T1219,2024-10-03,Croissant,Bakery,9,19.33,50,Female,"Philadelphia, PA",Fall
T1220,2024-03-24,Ice Cream,Frozen,10,8.43,57,Female,"Chicago, IL",Spring
T1221,2024-05-06,Whole Milk,Dairy,4,13.13,47,Female,"New York, NY",Spring
T1222,2024-01-15,Pumpkin Pie,Bakery,4,17.2,68,Male,"San Antonio, TX",Winter
T1223,2024-09-13,Croissant,Bakery,9,19.37,30,Female,"Houston, TX",Fall
T1224,2024-10-25,Bananas,Produce,3,7.54,50,Female,"San Antonio, TX",Fall
T1225,2024-04-03,Ice Cream,Frozen,7,16.51,20,Female,"Los Angeles, CA",Spring
T1226,2024-04-09,Soda,Beverages,4,13.85,30,Female,"Phoenix, AZ",Spring
T1227,2024-05-06,Pumpkin Pie,Bakery,10,3.52,53,Male,"Phoenix, AZ",Spring
T1228,2024-06-12,Whole Milk,Dairy,7,8.84,62,Female,"Phoenix, AZ",Summer
T1229,2024-09-04,Soda,Beverages,8,1.15,19,Female,"Houston, TX",Fall
T1230,2024-09-10,Coffee,Beverages,8,18.82,31,Female,"Phoenix, AZ",Fall
T1231,2024-02-06,Frozen Peas,Frozen,7,4.88,33,Female,"San Diego, CA",Winter
T1232,2024-01-18,Ice Cream,Frozen,6,7.11,31,Female,"New York, NY",Winter
T1233,2024-02-15,Cheddar Cheese,Dairy,5,13.71,32,Male,"Phoenix, AZ",Winter
T1234,2024-09-04,Chicken Breast,Meat,1,5.22,23,Male,"Houston, TX",Fall
T1235,2024-01-13,Coffee,Beverages,2,4.21,47,Male,"Philadelphia, PA",Winter
T1236,2024-02-03,Ground Beef,Meat,5,5.24,70,Female,"Chicago, IL",Winter
T1237,2024-12-08,Coffee,Beverages,9,9.69,38,Male,"New York, NY",Winter
T1238,2024-07-04,Pork Chops,Meat,5,5.34,60,Female,"San Antonio, TX",Summer
T1239,2024-01-23,Carrots,Produce,5,4.25,55,Female,"Los Angeles, CA",Winter
T1240,2024-04-26,Croissant,Bakery,3,9.62,26,Female,"San Antonio, TX",Spring
T1241,2024-11-15,Chicken Breast,Meat,3,5.58,64,Female,"Dallas, TX",Fall
T1242,2024-09-17,Frozen Pizza,Frozen,2,10.2,69,Female,"Houston, TX",Fall
T1243,2024-04-27,Frozen Peas,Frozen,6,9.06,62,Male,"San Antonio, TX",Spring
T1244,2024-10-24,Pumpkin Pie,Bakery,3,13.41,69,Female,"Chicago, IL",Fall
T1245,2024-01-21,Apples,Produce,5,18.44,36,Female,"Houston, TX",Winter
T1246,2024-01-10,Ice Cream,Frozen,7,11.24,27,Female,"Los Angeles, CA",Winter
T1247,2024-05-16,Croissant,Bakery,3,11.34,53,Male,"New York, NY",Spring
T1248,2024-07-07,Ice Cream,Frozen,5,13.48,31,Male,"Dallas, TX",Summer
T1249,2024-08-08,Soda,Beverages,2,14.87,65,Female,"San Antonio, TX",Summer
T1250,2024-07-07,Frozen Pizza,Frozen,7,5.06,27,Female,"San Antonio, TX",Summer
T1251,2024-04-03,Ice Cream,Frozen,1,17.93,63,Female,"San Jose, CA",Spring
T1252,2024-08-10,Whole Wheat Bread,Bakery,3,14.2,62,Male,"San Antonio, TX",Summer
T1253,2024-05-02,Ground Beef,Meat,8,6.73,45,Female,"Phoenix, AZ",Spring
T1254,2024-10-17,Apples,Produce,6,14.11,26,Female,"Philadelphia, PA",Fall
T1255,2024-03-18,Orange Juice,Beverages,1,8.11,24,Female,"San Jose, CA",Spring
T1256,2024-09-10,Orange Juice,Beverages,6,5.51,66,Female,"Phoenix, AZ",Fall
T1257,2024-11-17,Chicken Breast,Meat,6,10.7,63,Male,"New York, NY",Fall
T1258,2024-01-25,Yogurt,Dairy,8,14.98,66,Female,"Phoenix, AZ",Winter
T1259,2024-02-15,Ice Cream,Frozen,7,12.92,39,Female,"San Antonio, TX",Winter
T1260,2024-08-09,Whole Milk,Dairy,8,6.48,51,Male,"Chicago, IL",Summer
T1261,2024-09-07,Carrots,Produce,3,4.61,66,Female,"San Diego, CA",Fall
T1262,2024-12-13,Cheddar Cheese,Dairy,5,8.06,30,Male,"San Jose, CA",Winter
T1263,2024-01-11,Whole Wheat Bread,Bakery,8,17.14,52,Male,"San Diego, CA",Winter
T1264,2024-11-26,Soda,Beverages,6,6.18,37,Female,"San Jose, CA",Fall
T1265,2024-03-16,Ground Beef,Meat,1,14.34,57,Female,"Phoenix, AZ",Spring
T1266,2024-03-02,Carrots,Produce,6,16.55,57,Female,"Chicago, IL",Spring
T1267,2024-10-12,Carrots,Produce,10,9.42,29,Male,"San Antonio, TX",Fall
T1268,2024-02-11,Ground Beef,Meat,7,7.22,64,Female,"Houston, TX",Winter
T1269,2024-01-24,Frozen Peas,Frozen,6,12.83,38,Male,"San Jose, CA",Winter
T1270,2024-08-21,Whole Milk,Dairy,2,8.54,30,Male,"Los Angeles, CA",Summer
T1271,2024-11-20,Carrots,Produce,7,0.96,51,Male,"Chicago, IL",Fall
T1272,2024-09-04,Whole Wheat Bread,Bakery,8,15.45,32,Female,"Phoenix, AZ",Fall
T1273,2024-12-11,Frozen Pizza,Frozen,6,8.21,36,Male,"San Antonio, TX",Winter
T1274,2024-05-18,Apples,Produce,4,18.54,29,Female,"Dallas, TX",Spring
T1275,2024-11-05,Pork Chops,Meat,6,6.56,38,Female,"Los Angeles, CA",Fall
T1276,2024-05-12,Whole Wheat Bread,Bakery,9,19.62,49,Male,"Dallas, TX",Spring
T1277,2024-05-09,Pumpkin Pie,Bakery,3,8.24,45,Male,"Chicago, IL",Spring
T1278,2024-12-07,Coffee,Beverages,4,5.04,28,Female,"San Jose, CA",Winter
T1279,2024-04-04,Yogurt,Dairy,6,18.55,50,Female,"Phoenix, AZ",Spring
T1280,2024-07-07,Chicken Breast,Meat,4,14.46,56,Male,"San Antonio, TX",Summer
T1281,2024-11-19,Whole Milk,Dairy,3,10.98,19,Female,"Dallas, TX",Fall
T1282,2024-06-17,Frozen Peas,Frozen,7,8.9,37,Male,"Los Angeles, CA",Summer
T1283,2024-01-22,Chicken Breast,Meat,10,8.62,67,Female,"San Antonio, TX",Winter
T1284,2024-09-14,Soda,Beverages,1,13.67,35,Male,"New York, NY",Fall
T1285,2024-06-10,Frozen Pizza,Frozen,10,5.48,45,Female,"Philadelphia, PA",Summer
T1286,2024-02-08,Yogurt,Dairy,9,15.63,38,Male,"Houston, TX",Winter
T1287,2024-01-04,Frozen Pizza,Frozen,3,19.0,65,Female,"San Antonio, TX",Winter
T1288,2024-08-20,Cheddar Cheese,Dairy,10,12.35,68,Female,"New York, NY",Summer
T1289,2024-07-03,Carrots,Produce,10,16.3,37,Male,"Houston, TX",Summer
T1290,2024-04-08,Pork Chops,Meat,5,19.83,39,Male,"Houston, TX",Spring
T1291,2024-01-02,Frozen Peas,Frozen,5,11.99,36,Female,"Houston, TX",Winter
T1292,2024-01-19,Soda,Beverages,3,6.47,67,Female,"Houston, TX",Winter
T1293,2024-12-16,Pumpkin Pie,Bakery,10,15.27,38,Female,"San Jose, CA",Winter
T1294,2024-07-16,Whole Wheat Bread,Bakery,2,12.26,69,Female,"Los Angeles, CA",Summer
T1295,2024-08-02,Yogurt,Dairy,10,2.0,38,Female,"San Antonio, TX",Summer
T1296,2024-12-16,Whole Wheat Bread,Bakery,10,15.79,30,Male,"San Diego, CA",Winter
T1297,2024-01-22,Orange Juice,Beverages,7,12.74,18,Female,"Los Angeles, CA",Winter
T1298,2024-08-25,Coffee,Beverages,6,0.97,48,Male,"New York, NY",Summer
T1299,2024-08-27,Croissant,Bakery,2,14.26,47,Female,"Phoenix, AZ",Summer
T1300,2024-06-06,Frozen Pizza,Frozen,6,14.01,58,Female,"Philadelphia, PA",Summer
T1301,2024-07-04,Apples,Produce,1,14.73,53,Female,"Chicago, IL",Summer
T1302,2024-01-07,Soda,Beverages,10,10.03,33,Female,"Los Angeles, CA",Winter
T1303,2024-12-20,Ice Cream,Frozen,7,8.55,35,Female,"Los Angeles, CA",Winter
T1304,2024-09-09,Ground Beef,Meat,6,18.28,35,Female,"New York, NY",Fall
T1305,2024-10-22,Whole Milk,Dairy,10,13.45,28,Female,"San Antonio, TX",Fall
T1306,2024-10-28,Carrots,Produce,10,8.79,45,Male,"Los Angeles, CA",Fall
T1307,2024-09-24,Whole Milk,Dairy,7,15.81,30,Female,"Dallas, TX",Fall
T1308,2024-10-10,Carrots,Produce,8,11.35,45,Male,"Houston, TX",Fall
T1309,2024-08-25,Apples,Produce,6,7.93,23,Female,"Phoenix, AZ",Summer
T1310,2024-12-12,Frozen Peas,Frozen,9,1.88,61,Male,"Philadelphia, PA",Winter
T1311,2024-09-09,Orange Juice,Beverages,3,14.14,53,Female,"New York, NY",Fall
T1312,2024-06-02,Orange Juice,Beverages,9,9.73,47,Female,"San Diego, CA",Summer
T1313,2024-07-15,Pork Chops,Meat,2,1.87,64,Male,"Los Angeles, CA",Summer
T1314,2024-11-24,Apples,Produce,3,13.46,59,Female,"Chicago, IL",Fall
T1315,2024-01-24,Chicken Breast,Meat,8,13.32,22,Female,"Phoenix, AZ",Winter
T1316,2024-09-05,Yogurt,Dairy,7,3.22,49,Female,"Dallas, TX",Fall
T1317,2024-09-25,Chicken Breast,Meat,9,9.95,51,Female,"Houston, TX",Fall
T1318,2024-09-26,Pumpkin Pie,Bakery,1,10.3,18,Male,"Los Angeles, CA",Fall
T1319,2024-02-15,Bananas,Produce,4,10.62,56,Male,"New York, NY",Winter
T1320,2024-01-06,Whole Milk,Dairy,3,14.55,65,Male,"Philadelphia, PA",Winter
T1321,2024-02-01,Pork Chops,Meat,3,13.62,34,Female,"Los Angeles, CA",Winter
T1322,2024-06-13,Pumpkin Pie,Bakery,9,16.76,44,Male,"Houston, TX",Summer
T1323,2024-11-01,Croissant,Bakery,8,11.57,38,Female,"Los Angeles, CA",Fall
T1324,2024-10-23,Carrots,Produce,2,14.96,59,Female,"New York, NY",Fall
T1325,2024-12-23,Bananas,Produce,6,1.01,40,Male,"San Diego, CA",Winter
T1326,2024-09-20,Orange Juice,Beverages,3,19.46,59,Male,"San Diego, CA",Fall
T1327,2024-01-25,Chicken Breast,Meat,8,14.17,54,Female,"Phoenix, AZ",Winter
T1328,2024-12-09,Ice Cream,Frozen,9,15.22,45,Female,"Chicago, IL",Winter
T1329,2024-03-17,Whole Wheat Bread,Bakery,2,16.35,49,Male,"Houston, TX",Spring
T1330,2024-04-04,Whole Milk,Dairy,6,1.79,20,Female,"San Jose, CA",Spring
T1331,2024-09-13,Apples,Produce,8,1.0,32,Female,"Dallas, TX",Fall
T1332,2024-06-28,Croissant,Bakery,2,7.05,40,Male,"San Antonio, TX",Summer
T1333,2024-01-16,Yogurt,Dairy,2,12.94,19,Male,"Houston, TX",Winter
T1334,2024-02-21,Whole Milk,Dairy,10,8.26,31,Male,"New York, NY",Winter
T1335,2024-02-28,Whole Milk,Dairy,10,1.31,55,Female,"San Diego, CA",Winter
T1336,2024-09-18,Orange Juice,Beverages,8,7.39,67,Male,"New York, NY",Fall
T1337,2024-09-16,Soda,Beverages,4,14.24,41,Female,"New York, NY",Fall
T1338,2024-03-16,Croissant,Bakery,3,5.78,27,Female,"Phoenix, AZ",Spring
T1339,2024-03-07,Whole Wheat Bread,Bakery,9,2.59,62,Female,"Los Angeles, CA",Spring
T1340,2024-08-10,Apples,Produce,7,13.99,58,Male,"San Diego, CA",Summer
T1341,2024-03-27,Cheddar Cheese,Dairy,8,1.43,18,Female,"Dallas, TX",Spring
T1342,2024-04-25,Bananas,Produce,4,19.94,22,Female,"San Jose, CA",Spring
T1343,2024-06-02,Coffee,Beverages,3,3.26,47,Male,"San Jose, CA",Summer
T1344,2024-07-10,Croissant,Bakery,9,4.46,43,Male,"Houston, TX",Summer
T1345,2024-10-27,Soda,Beverages,9,6.64,67,Female,"San Jose, CA",Fall
T1346,2024-11-05,Orange Juice,Beverages,9,4.62,60,Male,"Phoenix, AZ",Fall
T1347,2024-10-17,Soda,Beverages,8,15.89,49,Male,"Philadelphia, PA",Fall
T1348,2024-07-14,Frozen Peas,Frozen,9,3.68,70,Male,"Los Angeles, CA",Summer
T1349,2024-11-25,Pumpkin Pie,Bakery,4,12.89,37,Male,"New York, NY",Fall
T1350,2024-09-03,Whole Milk,Dairy,8,15.83,53,Male,"Houston, TX",Fall
T1351,2024-01-26,Carrots,Produce,9,1.15,38,Male,"Philadelphia, PA",Winter
T1352,2024-05-25,Pork Chops,Meat,8,1.67,67,Male,"Los Angeles, CA",Spring
T1353,2024-09-18,Whole Milk,Dairy,6,13.72,70,Female,"San Jose, CA",Fall
T1354,2024-08-04,Pork Chops,Meat,3,19.87,30,Female,"New York, NY",Summer
T1355,2024-06-19,Carrots,Produce,2,9.93,51,Male,"Chicago, IL",Summer
T1356,2024-12-13,Coffee,Beverages,2,13.38,57,Female,"Houston, TX",Winter
T1357,2024-11-19,Carrots,Produce,2,19.69,25,Male,"Los Angeles, CA",Fall
T1358,2024-07-12,Chicken Breast,Meat,1,18.04,54,Male,"Philadelphia, PA",Summer
T1359,2024-02-03,Yogurt,Dairy,3,18.96,20,Female,"San Jose, CA",Winter
T1360,2024-08-20,Whole Milk,Dairy,1,5.33,43,Male,"San Diego, CA",Summer
T1361,2024-07-23,Soda,Beverages,4,5.97,26,Male,"Philadelphia, PA",Summer
T1362,2024-02-05,Carrots,Produce,8,10.14,48,Female,"Los Angeles, CA",Winter
T1363,2024-10-23,Pumpkin Pie,Bakery,8,17.4,59,Female,"Philadelphia, PA",Fall
T1364,2024-03-11,Carrots,Produce,8,12.92,39,Female,"Los Angeles, CA",Spring
T1365,2024-07-04,Cheddar Cheese,Dairy,9,17.43,36,Male,"Los Angeles, CA",Summer
T1366,2024-10-16,Coffee,Beverages,7,19.89,43,Male,"Houston, TX",Fall
T1367,2024-07-20,Soda,Beverages,6,2.78,67,Male,"San Diego, CA",Summer
T1368,2024-08-17,Frozen Pizza,Frozen,1,10.07,34,Male,"San Jose, CA",Summer
T1369,2024-02-06,Whole Milk,Dairy,1,15.88,40,Male,"San Jose, CA",Winter
T1370,2024-03-13,Yogurt,Dairy,8,5.52,27,Female,"New York, NY",Spring
T1371,2024-08-08,Yogurt,Dairy,6,16.6,30,Female,"Phoenix, AZ",Summer
T1372,2024-11-09,Pumpkin Pie,Bakery,4,14.93,39,Female,"San Jose, CA",Fall
T1373,2024-07-09,Orange Juice,Beverages,8,13.04,43,Male,"New York, NY",Summer
T1374,2024-07-11,Frozen Peas,Frozen,10,7.06,27,Female,"Philadelphia, PA",Summer
T1375,2024-01-13,Apples,Produce,3,14.32,49,Female,"Dallas, TX",Winter
T1376,2024-06-25,Ground Beef,Meat,5,17.96,59,Female,"Philadelphia, PA",Summer
T1377,2024-09-10,Frozen Peas,Frozen,3,4.61,22,Female,"New York, NY",Fall
T1378,2024-04-23,Yogurt,Dairy,5,9.38,34,Female,"Houston, TX",Spring
T1379,2024-04-18,Pumpkin Pie,Bakery,3,5.29,18,Male,"New York, NY",Spring
T1380,2024-01-27,Frozen Peas,Frozen,4,13.89,52,Female,"Chicago, IL",Winter
T1381,2024-01-16,Chicken Breast,Meat,10,11.73,61,Male,"San Diego, CA",Winter
T1382,2024-02-08,Whole Wheat Bread,Bakery,5,7.2,18,Female,"San Jose, CA",Winter
T1383,2024-06-27,Yogurt,Dairy,5,3.9,42,Female,"New York, NY",Summer
T1384,2024-05-01,Yogurt,Dairy,10,5.59,66,Male,"Philadelphia, PA",Spring
T1385,2024-09-23,Carrots,Produce,10,8.99,20,Male,"New York, NY",Fall
T1386,2024-11-28,Yogurt,Dairy,5,16.63,40,Female,"Phoenix, AZ",Fall
T1387,2024-04-13,Cheddar Cheese,Dairy,7,10.62,54,Female,"San Antonio, TX",Spring
T1388,2024-05-01,Orange Juice,Beverages,7,9.19,70,Male,"Philadelphia, PA",Spring
T1389,2024-06-25,Ground Beef,Meat,6,1.33,67,Female,"Houston, TX",Summer
T1390,2024-05-24,Frozen Pizza,Frozen,1,7.68,32,Female,"San Diego, CA",Spring
T1391,2024-01-10,Whole Milk,Dairy,6,19.07,19,Male,"Dallas, TX",Winter
T1392,2024-11-08,Orange Juice,Beverages,7,6.65,42,Female,"New York, NY",Fall
T1393,2024-01-06,Ground Beef,Meat,3,13.89,67,Female,"San Antonio, TX",Winter
T1394,2024-11-23,Pork Chops,Meat,7,6.01,70,Female,"New York, NY",Fall
T1395,2024-09-09,Pumpkin Pie,Bakery,2,13.85,52,Female,"Chicago, IL",Fall
T1396,2024-08-10,Chicken Breast,Meat,5,12.88,53,Female,"Phoenix, AZ",Summer
T1397,2024-05-11,Frozen Peas,Frozen,1,15.43,64,Female,"San Diego, CA",Spring
T1398,2024-01-10,Ground Beef,Meat,6,7.66,57,Male,"Los Angeles, CA",Winter
T1399,2024-08-04,Yogurt,Dairy,8,1.76,24,Male,"San Jose, CA",Summer
T1400,2024-07-05,Carrots,Produce,1,10.09,54,Male,"Los Angeles, CA",Summer
T1401,2024-12-05,Croissant,Bakery,6,9.97,42,Female,"Phoenix, AZ",Winter
T1402,2024-05-24,Carrots,Produce,6,3.52,37,Female,"San Diego, CA",Spring
T1403,2024-02-06,Ground Beef,Meat,9,1.67,55,Male,"Los Angeles, CA",Winter
T1404,2024-07-27,Chicken Breast,Meat,9,16.89,57,Male,"Phoenix, AZ",Summer
T1405,2024-01-02,Cheddar Cheese,Dairy,2,17.6,38,Male,"San Jose, CA",Winter
T1406,2024-02-14,Cheddar Cheese,Dairy,4,2.16,52,Male,"San Diego, CA",Winter
T1407,2024-11-12,Chicken Breast,Meat,3,8.91,59,Female,"Philadelphia, PA",Fall
T1408,2024-03-13,Frozen Pizza,Frozen,2,12.27,55,Female,"San Antonio, TX",Spring
T1409,2024-03-13,Coffee,Beverages,9,11.4,37,Female,"San Diego, CA",Spring
T1410,2024-07-01,Yogurt,Dairy,5,14.53,59,Male,"Dallas, TX",Summer
T1411,2024-12-04,Apples,Produce,7,8.41,42,Female,"Houston, TX",Winter
T1412,2024-01-22,Frozen Pizza,Frozen,2,17.22,28,Female,"Houston, TX",Winter
T1413,2024-12-11,Apples,Produce,4,5.07,33,Female,"San Antonio, TX",Winter
T1414,2024-08-20,Yogurt,Dairy,6,8.33,45,Female,"San Antonio, TX",Summer
T1415,2024-05-14,Pumpkin Pie,Bakery,6,8.12,27,Female,"Philadelphia, PA",Spring
T1416,2024-01-10,Frozen Peas,Frozen,6,12.88,26,Female,"San Diego, CA",Winter
T1417,2024-10-11,Pumpkin Pie,Bakery,7,5.3,64,Female,"San Diego, CA",Fall
T1418,2024-02-17,Frozen Peas,Frozen,6,8.61,33,Female,"San Jose, CA",Winter
T1419,2024-10-05,Ice Cream,Frozen,10,6.92,58,Female,"San Antonio, TX",Fall
T1420,2024-05-05,Bananas,Produce,8,13.57,63,Female,"San Diego, CA",Spring
T1421,2024-09-05,Whole Milk,Dairy,4,2.71,65,Male,"Philadelphia, PA",Fall
T1422,2024-05-01,Whole Milk,Dairy,7,7.1,27,Female,"New York, NY",Spring
T1423,2024-03-13,Ice Cream,Frozen,1,17.92,69,Male,"New York, NY",Spring
T1424,2024-09-23,Pumpkin Pie,Bakery,10,19.44,58,Female,"San Jose, CA",Fall
T1425,2024-07-25,Chicken Breast,Meat,10,10.35,29,Female,"New York, NY",Summer
T1426,2024-04-23,Pork Chops,Meat,3,17.67,23,Male,"Houston, TX",Spring
T1427,2024-06-14,Whole Wheat Bread,Bakery,1,12.76,65,Male,"San Jose, CA",Summer
T1428,2024-08-15,Chicken Breast,Meat,4,1.27,52,Male,"Phoenix, AZ",Summer
T1429,2024-11-20,Soda,Beverages,1,7.46,61,Female,"San Antonio, TX",Fall
T1430,2024-05-01,Pumpkin Pie,Bakery,9,16.09,34,Female,"San Diego, CA",Spring
T1431,2024-12-28,Ice Cream,Frozen,4,3.19,56,Male,"Phoenix, AZ",Winter
T1432,2024-08-18,Whole Milk,Dairy,1,5.79,29,Male,"New York, NY",Summer
T1433,2024-07-27,Pumpkin Pie,Bakery,4,13.6,28,Male,"San Antonio, TX",Summer
T1434,2024-04-09,Chicken Breast,Meat,8,2.0,29,Male,"Houston, TX",Spring
T1435,2024-08-15,Cheddar Cheese,Dairy,4,3.71,58,Male,"San Antonio, TX",Summer
T1436,2024-08-20,Pumpkin Pie,Bakery,5,14.38,37,Male,"San Antonio, TX",Summer
T1437,2024-03-16,Whole Milk,Dairy,1,8.12,57,Female,"Houston, TX",Spring
T1438,2024-07-16,Coffee,Beverages,7,17.25,61,Male,"San Antonio, TX",Summer
T1439,2024-03-19,Frozen Peas,Frozen,9,12.43,21,Male,"San Diego, CA",Spring
T1440,2024-05-22,Croissant,Bakery,3,14.82,56,Male,"New York, NY",Spring
T1441,2024-10-10,Pork Chops,Meat,5,18.23,18,Female,"Philadelphia, PA",Fall
T1442,2024-01-15,Pumpkin Pie,Bakery,3,8.22,50,Female,"New York, NY",Winter
T1443,2024-01-17,Pork Chops,Meat,6,3.97,30,Male,"San Diego, CA",Winter
T1444,2024-06-05,Chicken Breast,Meat,7,16.95,38,Female,"New York, NY",Summer
T1445,2024-12-21,Apples,Produce,5,18.52,27,Male,"Houston, TX",Winter
T1446,2024-12-09,Cheddar Cheese,Dairy,4,8.68,18,Female,"Chicago, IL",Winter
T1447,2024-01-09,Orange Juice,Beverages,1,19.73,25,Female,"Philadelphia, PA",Winter
T1448,2024-06-09,Yogurt,Dairy,8,3.21,62,Female,"San Jose, CA",Summer
T1449,2024-01-26,Apples,Produce,2,5.57,58,Female,"Houston, TX",Winter
T1450,2024-10-05,Pumpkin Pie,Bakery,10,13.88,26,Male,"New York, NY",Fall
T1451,2024-01-15,Chicken Breast,Meat,6,8.36,42,Female,"San Diego, CA",Winter
T1452,2024-12-08,Ground Beef,Meat,4,19.41,45,Female,"Phoenix, AZ",Winter
T1453,2024-01-12,Yogurt,Dairy,8,9.03,28,Female,"Chicago, IL",Winter
T1454,2024-11-10,Ground Beef,Meat,8,17.16,58,Female,"Los Angeles, CA",Fall
T1455,2024-08-11,Soda,Beverages,2,7.53,30,Male,"Philadelphia, PA",Summer
T1456,2024-05-15,Pork Chops,Meat,6,3.99,68,Male,"New York, NY",Spring
T1457,2024-08-09,Frozen Pizza,Frozen,4,9.72,38,Male,"Dallas, TX",Summer
T1458,2024-02-13,Whole Milk,Dairy,3,4.37,61,Male,"Chicago, IL",Winter
T1459,2024-11-15,Coffee,Beverages,10,19.5,55,Male,"Philadelphia, PA",Fall
T1460,2024-01-08,Ground Beef,Meat,1,10.05,66,Female,"Chicago, IL",Winter
T1461,2024-11-08,Soda,Beverages,10,7.74,28,Male,"San Antonio, TX",Fall
T1462,2024-06-10,Frozen Peas,Frozen,5,10.44,42,Male,"San Antonio, TX",Summer
T1463,2024-06-27,Pumpkin Pie,Bakery,4,17.77,41,Male,"San Antonio, TX",Summer
T1464,2024-04-20,Orange Juice,Beverages,5,18.07,42,Male,"San Jose, CA",Spring
T1465,2024-01-12,Croissant,Bakery,10,13.66,22,Male,"Phoenix, AZ",Winter
T1466,2024-06-27,Coffee,Beverages,6,5.77,41,Male,"Phoenix, AZ",Summer
T1467,2024-10-26,Pumpkin Pie,Bakery,3,7.37,47,Male,"Houston, TX",Fall
T1468,2024-01-03,Frozen Peas,Frozen,6,11.57,54,Female,"Houston, TX",Winter
T1469,2024-07-11,Orange Juice,Beverages,8,8.32,35,Male,"San Jose, CA",Summer
T1470,2024-12-25,Pumpkin Pie,Bakery,5,16.36,27,Female,"San Jose, CA",Winter
T1471,2024-07-06,Pork Chops,Meat,4,15.27,68,Female,"Los Angeles, CA",Summer
T1472,2024-09-21,Ice Cream,Frozen,5,15.2,47,Female,"Chicago, IL",Fall
T1473,2024-09-22,Chicken Breast,Meat,9,4.05,59,Female,"San Jose, CA",Fall
T1474,2024-01-27,Pumpkin Pie,Bakery,4,8.65,20,Female,"San Jose, CA",Winter
T1475,2024-06-03,Chicken Breast,Meat,3,9.89,26,Female,"San Antonio, TX",Summer
T1476,2024-12-17,Carrots,Produce,8,16.69,27,Female,"Phoenix, AZ",Winter
T1477,2024-07-18,Pork Chops,Meat,8,2.67,41,Male,"San Jose, CA",Summer
T1478,2024-07-26,Apples,Produce,5,17.47,20,Female,"Houston, TX",Summer
T1479,2024-11-10,Frozen Pizza,Frozen,6,0.53,28,Male,"San Diego, CA",Fall
T1480,2024-09-16,Cheddar Cheese,Dairy,2,6.92,57,Female,"San Diego, CA",Fall
T1481,2024-01-12,Whole Milk,Dairy,2,5.54,43,Male,"Houston, TX",Winter
T1482,2024-12-15,Croissant,Bakery,1,10.55,65,Female,"San Jose, CA",Winter
